state,SHELDED,FSSLTDED,HWGT,CERTHHSZ,FSTOTDED,FSUNEARN,FSSTDDE2,TANF_IND,FSEARN,FSTANF,RAWERND,LIQRESOR,FSASSET,FSSLTDE2,WRK_POOR
Minnesota,258,267,3195,4,675,100,255,0,1192,0,238,0,0,267,1
Minnesota,633,642,2876,1,802,750,188,0,0,0,0,0,0,590,0
Minnesota,760,769,2876,1,929,634,0,0,0,0,0,0,0,474,0
Minnesota,211,221,2354,1,381,831,240,0,0,0,0,0,0,221,0
Minnesota,879,890,2876,1,1050,797,0,0,0,0,0,0,0,637,0
Minnesota,19,28,3031,2,309,0,188,0,507,0,101,0,0,28,1
Minnesota,187,196,2416,1,356,750,240,0,0,0,0,0,0,196,0
Minnesota,689,699,2876,1,859,675,56,0,0,0,0,0,0,515,0
Minnesota,365,374,2423,1,534,924,240,0,0,0,0,0,0,374,0
Minnesota,535,535,2876,1,953,0,185,0,915,0,183,0,0,497,1
Minnesota,535,535,4146,5,878,0,43,0,722,0,144,0,0,379,1
Minnesota,0,0,1960,2,485,520,160,0,1274,0,255,0,0,0,1
Minnesota,0,0,2729,2,160,619,160,0,0,0,0,0,0,0,0
Minnesota,340,349,2191,1,701,1374,240,0,1,0,0,0,0,349,1
Minnesota,0,0,1816,6,869,0,228,0,3188,0,638,0,0,0,1
Minnesota,0,0,1960,2,529,331,160,0,1849,0,370,0,0,0,1
Minnesota,0,0,2191,1,307,624,160,0,737,0,147,0,0,0,1
Minnesota,535,1080,3619,3,1240,910,0,0,1,0,0,0,0,751,1
Minnesota,0,0,2191,1,160,1116,160,0,0,0,0,0,0,0,0
Minnesota,535,535,3438,4,850,532,170,0,728,0,146,0,0,535,1
Minnesota,535,535,2853,2,956,0,160,0,1307,0,261,0,0,535,1
Minnesota,101,70,2199,1,230,811,230,0,0,0,0,0,0,70,0
Minnesota,310,0,1960,2,160,1582,160,0,0,0,0,0,0,0,0
Minnesota,439,448,3307,4,940,0,255,0,1463,0,292,0,0,448,1
Minnesota,472,481,2204,3,1105,0,240,0,2324,0,465,0,0,481,1
Minnesota,424,433,1865,5,1280,0,299,0,3244,0,649,0,0,433,1
Minnesota,0,0,1589,8,1013,0,228,0,3928,0,786,0,0,0,1
Minnesota,0,0,1406,6,228,2900,228,0,0,0,0,0,0,0,0
Minnesota,535,535,2876,1,695,0,0,0,1,0,0,0,0,0,1
Minnesota,335,345,3263,2,505,203,0,0,0,0,0,0,0,43,0
Minnesota,64,74,2227,2,234,1125,234,0,0,0,0,0,0,74,0
Minnesota,0,0,2191,1,416,0,160,0,1284,0,257,0,0,0,1
Minnesota,219,229,2648,1,437,390,240,0,242,0,48,0,0,229,1
Minnesota,0,0,2717,1,160,293,160,0,1,0,0,0,0,0,1
Minnesota,428,438,2667,1,598,777,240,0,0,0,0,0,0,438,0
Minnesota,267,277,2191,1,437,1291,240,0,0,0,0,0,0,277,0
Minnesota,535,535,2876,1,752,0,0,0,286,0,57,0,0,69,1
Minnesota,20,30,2191,1,289,1482,190,0,0,0,0,0,0,30,0
Minnesota,535,535,2818,1,880,0,160,0,929,0,186,0,0,535,1
Minnesota,463,472,3596,9,1246,0,342,0,2712,0,542,0,0,472,1
Minnesota,55,65,2191,1,225,1313,225,0,0,0,0,0,0,65,0
Minnesota,535,535,2694,1,907,0,160,0,1062,0,212,0,0,535,1
Minnesota,0,0,2876,1,160,0,1,0,1,0,0,0,0,0,1
Minnesota,0,0,2276,6,228,2149,228,0,0,0,0,0,0,0,0
Minnesota,0,0,2191,1,160,831,160,0,0,0,0,0,0,0,0
Minnesota,511,521,2168,1,681,831,240,0,0,0,0,0,0,521,0
Minnesota,0,0,2458,3,160,0,0,0,0,0,0,0,0,0,0
Minnesota,652,661,1852,1,821,750,169,0,0,0,0,0,0,590,0
Minnesota,439,448,3869,3,1216,49,240,0,1835,0,367,0,0,448,1
Minnesota,201,211,2863,1,371,851,240,0,0,0,0,0,0,211,0
Minnesota,535,535,1852,1,695,400,0,0,0,0,0,0,0,240,0
Minnesota,182,191,3095,1,371,1109,240,0,75,0,15,0,0,191,1
Minnesota,535,535,1852,1,695,0,0,0,1,0,0,0,0,0,1
Minnesota,211,221,2800,1,381,831,240,0,0,0,0,0,0,221,0
Minnesota,425,434,2224,1,594,770,240,0,0,0,0,0,0,434,0
Minnesota,73,82,3095,1,395,831,240,0,769,0,154,0,0,82,1
Minnesota,752,761,1852,1,921,750,69,0,0,0,0,0,0,590,0
Minnesota,592,601,1873,1,761,770,240,0,0,0,0,0,0,601,0
Minnesota,535,535,2127,2,695,388,0,0,1,0,0,0,0,229,1
Minnesota,525,535,1852,1,695,203,0,0,0,0,0,0,0,43,0
Minnesota,357,366,2372,1,526,770,240,0,0,0,0,0,0,366,0
Minnesota,86,96,3095,1,256,1177,240,0,0,0,0,0,0,96,0
Minnesota,448,457,2133,1,617,750,240,0,0,0,0,0,0,457,0
Minnesota,0,0,3095,1,160,750,160,0,0,0,0,0,0,0,0
Minnesota,0,0,3095,1,160,770,160,0,0,0,0,0,0,0,0
Minnesota,535,535,2901,4,705,0,0,0,0,0,0,0,0,0,0
Minnesota,502,511,2021,1,671,750,240,0,0,0,0,0,0,511,0
Minnesota,129,138,3088,1,298,884,240,0,0,0,0,0,0,138,0
Minnesota,62,72,3095,1,484,0,232,0,1261,0,252,0,0,72,1
Minnesota,0,0,3095,1,160,831,160,0,0,0,0,0,0,0,0
Minnesota,417,427,2512,1,587,899,240,0,0,0,0,0,0,427,0
Minnesota,216,225,3095,1,385,994,240,0,0,0,0,0,0,225,0
Minnesota,0,0,1944,1,160,203,160,0,0,0,0,0,0,0,0
Minnesota,20,30,1880,1,190,203,190,0,0,0,0,0,0,30,0
Minnesota,784,793,2724,2,953,1236,240,0,0,0,0,0,0,793,0
Minnesota,0,0,2021,1,220,0,160,0,300,0,60,0,0,0,1
Minnesota,45,55,3095,1,545,0,215,0,1653,0,331,0,0,55,1
Minnesota,222,232,3095,1,392,1179,240,0,0,0,0,0,0,232,0
Minnesota,535,535,2458,3,839,0,24,0,703,0,141,0,0,399,1
Minnesota,0,0,1852,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,41,41,1852,1,201,136,136,0,0,0,0,0,0,0,0
Minnesota,358,367,2929,4,673,0,255,0,684,0,137,0,0,367,1
Minnesota,0,0,4493,2,451,2101,160,0,0,0,0,0,0,0,0
Minnesota,535,535,2127,2,1465,0,11,0,1316,0,263,0,0,386,1
Minnesota,721,730,1852,1,890,770,120,0,0,0,0,0,0,610,0
Minnesota,336,346,3074,1,506,1083,240,0,0,0,0,0,0,346,0
Minnesota,5358,535,2127,2,695,166,0,0,0,0,0,0,0,6,0
Minnesota,372,381,2337,1,541,770,240,0,0,0,0,0,0,381,0
Minnesota,0,0,3095,1,243,750,160,0,417,0,83,0,0,0,1
Minnesota,206,215,4270,4,643,1,255,0,1290,0,258,0,0,215,1
Minnesota,916,926,1852,1,1086,851,5,0,0,0,0,0,0,691,0
Minnesota,0,0,1852,1,160,99,99,0,0,0,0,0,0,0,0
Minnesota,379,388,3462,3,728,300,240,0,903,0,181,0,0,388,1
Minnesota,0,0,5372,3,490,222,160,0,1651,0,330,0,0,0,1
Minnesota,109,77,2934,1,237,750,237,0,0,0,0,0,0,77,0
Minnesota,535,535,2556,3,779,400,160,0,424,0,85,0,0,535,1
Minnesota,0,0,1944,1,160,203,160,0,0,0,0,0,0,0,0
Minnesota,385,395,1937,1,703,0,240,0,740,0,148,0,0,395,1
Minnesota,841,851,1852,1,1011,801,30,0,0,0,0,0,0,641,0
Minnesota,404,414,2442,1,574,851,240,0,0,0,0,0,0,414,0
Minnesota,99,108,4122,3,394,549,240,0,634,0,127,0,0,108,1
Minnesota,535,535,5830,5,1198,0,280,0,2322,0,464,0,0,535,1
Minnesota,10,20,1902,1,180,203,180,0,0,0,0,0,0,20,0
Minnesota,0,0,6847,4,428,1007,170,0,1294,0,278,0,0,0,1
Minnesota,498,507,1852,1,731,0,0,0,323,0,65,0,0,99,1
Minnesota,0,9,1972,1,322,24,169,0,354,0,71,0,0,9,1
Minnesota,535,535,2339,1,695,1,0,0,0,0,0,0,0,0,0
Minnesota,535,535,2308,3,695,1203,160,0,1,0,0,0,0,535,1
Minnesota,0,0,2900,1,160,613,160,0,0,0,0,0,0,0,0
Minnesota,19,27,2251,2,285,0,187,0,494,0,99,0,0,27,1
Minnesota,370,344,3381,2,952,251,240,0,1908,0,382,0,0,344,1
Minnesota,0,0,2636,1,160,400,160,0,0,0,0,0,0,0,0
Minnesota,0,206,2872,5,833,0,299,0,2144,0,429,0,0,206,1
Minnesota,356,365,2722,1,525,831,240,0,1,0,0,0,0,365,1
Minnesota,0,0,3069,1,259,1434,160,0,0,0,0,0,0,0,0
Minnesota,0,0,2396,1,160,203,160,0,1,0,0,0,0,0,1
Minnesota,535,535,2173,2,695,841,160,0,0,0,0,0,0,535,0
Minnesota,705,715,2425,1,875,943,240,0,0,0,0,0,0,715,0
Minnesota,518,527,2366,3,879,470,240,0,963,0,193,0,0,527,1
Minnesota,535,535,2339,1,695,1,0,0,0,0,0,0,0,0,0
Minnesota,427,437,2743,1,597,921,240,0,0,0,0,0,0,437,0
Minnesota,602,611,2339,1,771,750,219,0,0,0,0,0,0,590,0
Minnesota,401,411,2710,1,571,871,240,0,0,0,0,0,0,411,0
Minnesota,535,535,2251,2,920,0,160,0,1127,0,225,0,0,535,1
Minnesota,926,936,2339,1,1096,1001,145,0,0,0,0,0,0,841,0
Minnesota,0,0,3069,1,160,1119,160,0,0,0,0,0,0,0,0
Minnesota,816,826,2681,1,1085,1360,240,0,0,0,0,0,0,826,0
Minnesota,446,456,2607,1,616,831,240,0,0,0,0,0,0,456,0
Minnesota,535,535,2575,5,1384,311,199,0,2146,0,429,0,0,535,1
Minnesota,249,258,2599,1,574,0,240,0,783,0,157,0,0,258,1
Minnesota,535,535,2899,2,1051,0,160,0,1782,0,356,0,0,535,1
Minnesota,36,45,3040,1,205,770,205,0,0,0,0,0,0,45,0
Minnesota,200,200,2339,1,360,0,0,0,0,0,0,0,0,0,0
Minnesota,453,462,2333,3,909,0,240,0,1438,0,287,0,0,462,1
Minnesota,368,378,2982,1,538,1055,240,0,0,0,0,0,0,378,0
Minnesota,535,535,2482,3,1030,0,160,0,1679,0,336,0,0,535,1
Minnesota,290,300,3069,1,521,895,240,0,305,0,61,0,0,300,1
Minnesota,0,0,2339,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,576,535,2339,1,695,203,0,0,0,0,0,0,0,43,0
Minnesota,394,403,2533,6,1112,0,342,0,2406,0,481,0,0,403,1
Minnesota,667,676,2339,1,836,770,174,0,0,0,0,0,0,610,0
Minnesota,0,0,3069,1,160,831,160,0,0,0,0,0,0,0,0
Minnesota,493,503,2446,1,863,949,240,0,0,0,0,0,0,503,0
Minnesota,0,535,2339,1,695,203,0,0,0,0,0,0,0,43,0
Minnesota,0,0,3069,1,423,1082,160,0,0,0,0,0,0,0,0
Minnesota,120,129,3640,4,820,0,255,0,2605,0,521,0,0,129,1
Minnesota,802,811,2339,1,971,750,19,0,0,0,0,0,0,590,0
Minnesota,0,0,3188,2,160,1125,160,0,0,0,0,0,0,0,0
Minnesota,0,0,2392,1,160,203,160,0,0,0,0,0,0,0,0
Minnesota,248,259,2850,1,419,831,240,0,0,0,0,0,0,259,0
Minnesota,535,535,1677,3,695,0,0,0,1,0,0,0,0,0,1
Minnesota,0,0,3069,1,160,793,160,0,0,0,0,0,0,0,0
Minnesota,0,0,1429,4,170,0,0,0,0,0,0,0,0,0,0
Minnesota,535,535,2548,3,1736,0,160,0,2438,0,488,0,0,535,1
Minnesota,429,438,2553,1,598,770,240,0,0,0,0,0,0,438,0
Minnesota,520,530,2943,3,1024,376,240,0,1671,0,334,0,0,530,1
Minnesota,405,414,2722,1,597,787,240,0,119,0,24,0,0,414,1
Minnesota,216,226,3069,1,587,817,240,0,1005,0,201,0,0,226,1
Minnesota,651,661,2339,1,821,821,240,0,0,0,0,0,0,661,0
Minnesota,465,474,2467,1,818,0,240,0,920,0,184,0,0,474,1
Minnesota,0,0,2132,2,228,0,160,0,341,0,68,0,0,0,1
Minnesota,426,436,3069,1,809,1524,240,0,0,0,0,0,0,436,0
Minnesota,535,535,2339,1,710,0,0,0,75,0,15,0,0,0,1
Minnesota,427,436,2495,2,596,1000,240,0,0,0,0,0,0,436,0
Minnesota,388,398,2702,1,558,851,240,0,0,0,0,0,0,398,0
Minnesota,414,423,3451,3,1087,0,240,0,2520,0,504,0,0,423,1
Minnesota,0,0,3069,1,160,2622,160,0,0,0,0,0,0,0,0
Minnesota,211,221,2895,1,381,831,240,0,0,0,0,0,0,221,0
Minnesota,535,535,3113,2,1095,0,160,0,2001,0,400,0,0,535,1
Minnesota,535,535,2610,2,993,0,160,0,1493,0,299,0,0,535,1
Minnesota,497,506,1992,2,666,330,0,0,0,0,0,0,0,170,0
Minnesota,0,0,2339,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,281,290,3387,5,1043,0,298,0,2773,0,555,0,0,290,1
Minnesota,314,323,1722,9,979,0,342,0,2140,0,428,0,0,323,1
Minnesota,525,535,2936,1,695,203,0,0,0,0,0,0,0,43,0
Minnesota,1015,1024,2936,1,1184,908,0,0,0,0,0,0,0,748,0
Minnesota,410,420,2936,1,580,203,0,0,0,0,0,0,0,43,0
Minnesota,0,0,1905,3,459,157,160,0,1496,0,299,0,0,0,1
Minnesota,0,0,2398,1,160,842,160,0,0,0,0,0,0,0,0
Minnesota,305,315,1769,3,1010,0,240,0,2354,0,471,0,0,315,1
Minnesota,386,0,2398,1,160,1110,160,0,0,0,0,0,0,0,0
Minnesota,21,95,822,7,452,1922,323,0,649,0,0,0,0,95,1
Minnesota,535,535,2257,4,920,621,170,0,1075,0,215,0,0,535,1
Minnesota,278,287,2652,4,657,0,255,0,1000,0,200,0,0,287,1
Minnesota,0,535,2936,1,695,203,0,0,0,0,0,0,0,43,0
Minnesota,0,0,2398,1,160,973,160,0,0,0,0,0,0,0,0
Minnesota,306,316,2611,1,476,831,240,0,0,0,0,0,0,316,0
Minnesota,255,264,2620,1,424,770,240,0,0,0,0,0,0,264,0
Minnesota,25,0,1179,4,801,0,170,0,2758,0,552,0,0,0,1
Minnesota,608,617,2746,3,849,1120,240,0,0,0,0,0,0,617,0
Minnesota,0,9,1955,2,169,2105,169,0,0,0,0,0,0,9,0
Minnesota,219,229,2532,1,389,831,240,0,0,0,0,0,0,229,0
Minnesota,0,0,2936,1,160,1,1,0,0,0,0,0,0,0,0
Minnesota,446,456,2739,1,616,831,240,0,0,0,0,0,0,456,0
Minnesota,242,251,2608,1,411,770,240,0,0,0,0,0,0,251,0
Minnesota,758,767,2936,1,927,838,151,0,0,0,0,0,0,678,0
Minnesota,560,55,2398,1,314,1392,215,0,0,0,0,0,0,55,0
Minnesota,0,0,2398,1,678,0,160,0,1395,0,0,0,0,0,1
Minnesota,489,498,2316,2,903,400,240,0,1228,0,246,0,0,498,1
Minnesota,0,0,2936,1,160,0,1,0,1,0,0,0,0,0,1
Minnesota,0,0,2398,1,160,879,160,0,0,0,0,0,0,0,0
Minnesota,445,455,2739,1,615,831,240,0,0,0,0,0,0,455,0
Minnesota,322,332,2372,4,790,0,255,0,1440,0,288,0,0,332,1
Minnesota,0,0,2398,1,160,869,160,0,0,0,0,0,0,0,0
Minnesota,525,535,2936,1,695,203,0,0,0,0,0,0,0,43,0
Minnesota,0,0,2417,1,342,0,160,0,911,0,182,0,0,0,1
Minnesota,146,155,2538,1,315,750,240,0,0,0,0,0,0,155,0
Minnesota,0,0,2978,2,160,0,0,0,0,0,0,0,0,0,0
Minnesota,0,0,2936,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,702,711,2978,2,871,750,119,0,0,0,0,0,0,590,0
Minnesota,0,0,2936,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,421,431,2658,3,591,959,240,0,0,0,0,0,0,431,0
Minnesota,18,28,2398,1,188,1290,188,0,0,0,0,0,0,28,0
Minnesota,368,378,2650,1,538,851,240,0,0,0,0,0,0,378,0
Minnesota,23,32,2408,1,192,770,192,0,0,0,0,0,0,32,0
Minnesota,184,194,1955,2,354,1645,240,0,0,0,0,0,0,194,0
Minnesota,0,0,2398,1,367,1290,160,0,0,0,0,0,0,0,0
Minnesota,674,685,2553,1,845,1263,240,0,0,0,0,0,0,685,0
Minnesota,347,356,2720,1,516,750,240,0,0,0,0,0,0,356,0
Minnesota,388,398,2936,1,558,500,182,0,0,0,0,0,0,340,0
Minnesota,0,0,1955,2,560,0,160,0,2000,0,400,0,0,0,1
Minnesota,435,445,2657,1,605,909,240,0,0,0,0,0,0,445,0
Minnesota,0,0,2647,2,290,0,160,0,652,0,130,0,0,0,1
Minnesota,439,448,2602,1,608,972,240,0,0,0,0,0,0,448,0
Minnesota,0,0,2398,1,160,1129,160,0,0,0,0,0,0,0,0
Minnesota,464,473,2623,1,633,974,240,0,0,0,0,0,0,473,0
Minnesota,584,594,2845,1,754,851,240,0,0,0,0,0,0,594,0
Minnesota,0,0,954,5,778,0,199,0,2898,0,580,0,0,0,1
Minnesota,382,391,1441,7,619,2058,342,0,1,0,0,0,0,391,1
Minnesota,421,431,2708,1,601,851,240,0,0,0,0,0,0,431,0
Minnesota,535,535,2409,4,1839,0,170,0,2446,0,489,0,0,535,1
Minnesota,535,535,2936,1,695,203,0,0,0,0,0,0,0,43,0
Minnesota,557,566,2398,1,826,1510,240,0,0,0,0,0,0,566,0
Minnesota,119,129,2936,1,289,203,154,0,0,0,0,0,0,43,0
Minnesota,0,0,881,5,688,441,199,0,2446,0,489,0,0,0,1
Minnesota,678,688,1469,7,1309,750,342,0,1967,0,393,0,0,688,1
Minnesota,535,535,2936,1,695,72,0,0,0,0,0,0,0,0,0
Minnesota,332,341,1625,4,1006,0,255,0,2476,0,495,0,0,341,1
Minnesota,535,535,1024,9,1423,0,330,0,3304,0,661,0,0,535,1
Minnesota,420,430,2654,1,590,899,240,0,0,0,0,0,0,430,0
Minnesota,0,0,1955,2,164,1583,160,0,0,0,0,0,0,0,0
Minnesota,535,535,2978,2,839,0,44,0,723,0,145,0,0,419,1
Minnesota,0,0,1609,6,228,1651,228,0,0,0,0,0,0,0,0
Minnesota,288,297,2055,2,614,839,240,0,788,0,158,0,0,297,1
Minnesota,458,468,2693,1,628,893,240,0,0,0,0,0,0,468,0
Minnesota,327,336,2588,1,496,600,240,0,0,0,0,0,0,336,0
Minnesota,347,357,2595,2,1135,1601,240,0,0,0,0,0,0,357,0
Minnesota,0,0,2478,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,388,398,2760,1,558,831,240,0,0,0,0,0,0,398,0
Minnesota,10,20,2502,1,180,203,180,0,0,0,0,0,0,20,0
Minnesota,480,480,2478,1,640,0,0,0,0,0,0,0,0,0,0
Minnesota,0,0,2478,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,0,0,2707,4,505,0,170,0,1677,0,335,0,0,0,1
Minnesota,41,41,2478,1,201,0,0,0,1,0,0,0,0,0,1
Minnesota,444,453,2114,2,613,468,95,0,0,0,0,0,0,308,0
Minnesota,241,0,3086,1,160,851,160,0,0,0,0,0,0,0,0
Minnesota,182,192,2478,1,352,203,91,0,0,0,0,0,0,43,0
Minnesota,299,309,2711,1,469,695,240,0,0,0,0,0,0,309,0
Minnesota,426,436,3086,1,609,1196,240,0,40,0,8,0,0,436,1
Minnesota,484,494,1274,5,867,0,299,0,870,0,174,0,0,494,1
Minnesota,1105,1115,2478,1,1275,995,0,0,0,0,0,0,0,835,0
Minnesota,535,535,2893,5,1310,0,199,0,2883,0,577,0,0,535,1
Minnesota,116,126,3017,1,286,809,240,0,0,0,0,0,0,126,0
Minnesota,424,434,2832,1,594,935,240,0,0,0,0,0,0,434,0
Minnesota,562,571,2498,1,731,750,240,0,0,0,0,0,0,571,0
Minnesota,224,234,2782,3,394,1365,240,0,0,0,0,0,0,234,0
Minnesota,10,20,2502,1,180,203,180,0,0,0,0,0,0,20,0
Minnesota,583,593,2560,1,753,831,240,0,0,0,0,0,0,593,0
Minnesota,535,535,1812,3,926,0,160,0,957,0,191,0,0,535,1
Minnesota,142,152,3066,1,312,879,240,0,0,0,0,0,0,152,0
Minnesota,0,0,2478,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,271,280,3086,1,440,1136,240,0,0,0,0,0,0,280,0
Minnesota,1026,1026,2478,1,1186,0,0,0,0,0,0,0,0,0,0
Minnesota,24,34,2488,1,194,203,194,0,0,0,0,0,0,34,0
Minnesota,504,535,2478,1,695,0,0,0,0,0,0,0,0,0,0
Minnesota,449,459,2674,1,619,809,240,0,0,0,0,0,0,459,0
Minnesota,427,436,2166,3,838,0,240,0,1212,0,242,0,0,436,1
Minnesota,411,421,2736,1,581,831,240,0,0,0,0,0,0,421,0
Minnesota,1160,1169,2115,3,1789,2114,240,0,0,0,0,0,0,1169,0
Minnesota,535,535,1497,4,705,68,0,0,0,0,0,0,0,0,0
Minnesota,0,0,2522,1,160,203,160,0,0,0,0,0,0,0,0
Minnesota,0,0,2522,1,160,203,160,0,0,0,0,0,0,0,0
Minnesota,535,535,2828,1,953,0,160,0,1292,0,258,0,0,535,1
Minnesota,177,186,2815,1,346,670,240,0,0,0,0,0,0,186,0
Minnesota,0,0,3086,1,383,0,160,0,1118,0,224,0,0,0,1
Minnesota,0,0,2541,7,320,2020,228,0,0,0,0,0,0,0,0
Minnesota,0,0,2544,2,445,61,160,0,798,0,160,0,0,0,1
Minnesota,113,122,3086,1,392,1328,240,0,0,0,0,0,0,122,0
Minnesota,287,296,2732,1,456,700,240,0,0,0,0,0,0,296,0
Minnesota,535,535,2809,2,1037,0,160,0,1710,0,342,0,0,535,1
Minnesota,535,535,2478,1,695,0,0,0,0,0,0,0,0,0,0
Minnesota,0,0,2784,2,612,0,160,0,1261,0,252,0,0,0,1
Minnesota,1224,1233,2114,2,1393,706,0,0,0,0,0,0,0,546,0
Minnesota,0,0,3086,1,160,820,160,0,0,0,0,0,0,0,0
Minnesota,0,0,4605,9,1359,0,228,0,5657,0,999,0,0,0,1
Minnesota,429,438,2656,1,598,770,240,0,0,0,0,0,0,438,0
Minnesota,672,681,2478,1,841,770,169,0,0,0,0,0,0,610,0
Minnesota,36,0,2326,5,410,376,199,0,1057,0,211,0,0,0,1
Minnesota,535,535,3335,3,1112,532,160,0,2089,0,418,0,0,535,1
Minnesota,0,0,3086,1,160,1211,160,0,0,0,0,0,0,0,0
Minnesota,0,0,3094,2,398,153,160,0,1194,0,239,0,0,0,1
Minnesota,0,0,2250,4,170,900,170,0,0,0,0,0,0,0,0
Minnesota,571,581,2550,1,741,811,240,0,0,0,0,0,0,581,0
Minnesota,535,535,2687,5,1200,241,199,0,2332,0,466,0,0,535,1
Minnesota,535,535,1497,4,705,0,0,0,2,0,0,0,0,0,1
Minnesota,0,0,3273,2,376,1887,160,0,0,0,0,0,0,0,0
Minnesota,535,535,1497,4,745,0,0,0,200,0,40,0,0,0,1
Minnesota,174,183,3190,2,492,1535,240,0,0,0,0,0,0,183,0
Minnesota,0,0,2478,1,191,0,125,0,156,0,31,0,0,0,1
Minnesota,383,392,2746,1,552,812,240,0,0,0,0,0,0,392,0
Minnesota,0,0,2478,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,827,787,2863,1,947,1318,240,0,1,0,0,0,0,787,1
Minnesota,10,19,3086,1,222,1548,179,0,218,0,44,0,0,19,1
Minnesota,535,535,2114,2,695,253,0,0,0,0,0,0,0,93,0
Minnesota,0,0,2478,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,535,535,1778,3,822,0,0,0,637,0,127,0,0,350,1
Minnesota,0,0,3158,4,274,74,170,0,523,0,105,0,0,0,1
Minnesota,0,0,2398,8,811,750,228,0,2915,0,583,0,0,0,1
Minnesota,0,0,2373,1,510,0,160,0,1753,0,351,0,0,0,1
Minnesota,0,0,2373,1,169,841,160,0,45,0,9,0,0,0,1
Minnesota,393,402,2462,1,562,994,240,0,0,0,0,0,0,402,0
Minnesota,622,631,2561,1,852,805,240,0,306,0,61,0,0,631,1
Minnesota,468,477,2527,1,637,956,240,0,0,0,0,0,0,477,0
Minnesota,222,233,2430,1,393,883,240,0,0,0,0,0,0,233,0
Minnesota,44,54,2709,1,214,203,203,0,0,0,0,0,0,43,0
Minnesota,667,777,2709,1,937,719,22,0,0,0,0,0,0,559,0
Minnesota,0,0,2373,1,323,353,160,0,819,0,164,0,0,0,1
Minnesota,0,0,2373,1,160,831,160,0,0,0,0,0,0,0,0
Minnesota,933,942,2709,1,1102,770,0,0,0,0,0,0,0,610,0
Minnesota,535,535,2470,1,973,0,160,0,1392,0,278,0,0,535,1
Minnesota,333,343,2373,1,631,1553,240,0,0,0,0,0,0,343,0
Minnesota,69,78,2769,2,238,536,238,0,0,0,0,0,0,78,0
Minnesota,0,0,2684,1,160,203,160,0,0,0,0,0,0,0,0
Minnesota,323,333,2373,1,503,1283,240,0,0,0,0,0,0,333,0
Minnesota,0,0,2440,3,513,0,160,0,1767,0,353,0,0,0,1
Minnesota,419,428,2285,3,1117,0,240,0,2645,0,529,0,0,428,1
Minnesota,445,455,2586,1,615,831,240,0,0,0,0,0,0,455,0
Minnesota,458,468,2940,2,712,0,0,0,421,0,84,0,0,177,1
Minnesota,676,535,2709,1,695,100,0,0,1,0,0,0,0,0,1
Minnesota,1344,1354,2709,1,1514,1207,0,0,0,0,0,0,0,1047,0
Minnesota,400,0,2300,2,659,2165,160,0,0,0,0,0,0,0,0
Minnesota,181,191,2300,2,658,641,240,0,1535,0,307,0,0,191,1
Minnesota,0,0,2684,1,160,203,160,0,0,0,0,0,0,0,0
Minnesota,237,246,2531,5,980,0,298,0,2676,0,535,0,0,246,1
Minnesota,535,535,2599,1,916,0,160,0,1107,0,221,0,0,535,1
Minnesota,486,496,2608,1,656,831,240,0,0,0,0,0,0,496,0
Minnesota,0,0,2373,1,160,851,160,0,0,0,0,0,0,0,0
Minnesota,535,535,2872,2,695,813,160,0,0,0,0,0,0,535,0
Minnesota,0,0,2709,1,160,0,0,0,0,0,0,0,0,0,0
Minnesota,18,0,2336,2,216,990,160,0,284,0,57,0,0,0,1
Minnesota,0,0,2373,1,160,821,160,0,0,0,0,0,0,0,0
Minnesota,0,0,2770,6,417,1126,228,0,949,0,190,0,0,0,1
Minnesota,389,399,2529,1,701,1017,240,0,0,0,0,0,0,399,0
Minnesota,314,322,2075,5,1422,1026,298,0,2892,0,578,0,0,322,1
Minnesota,431,440,2582,1,600,817,240,0,4,0,1,0,0,440,1
Minnesota,663,673,2677,1,876,713,240,0,217,0,43,0,0,673,1
Minnesota,340,349,2399,1,509,1052,240,0,0,0,0,0,0,349,0
Minnesota,367,376,2998,5,937,0,298,0,1813,0,363,0,0,376,1
Minnesota,642,651,2510,1,973,1322,240,0,0,0,0,0,0,651,0
Minnesota,0,0,2373,1,160,917,160,0,0,0,0,0,0,0,0
Minnesota,60,70,2709,1,230,203,203,0,0,0,0,0,0,43,0
Minnesota,414,423,3088,3,583,700,240,0,0,0,0,0,0,423,0
Minnesota,353,362,2540,1,522,818,240,0,0,0,0,0,0,362,0
Minnesota,615,624,2572,1,784,1024,240,0,0,0,0,0,0,624,0
Minnesota,1001,1011,2709,1,1171,851,0,0,0,0,0,0,0,691,0
Minnesota,535,535,2709,1,695,0,0,0,0,0,0,0,0,0,0
Minnesota,377,387,2472,1,547,961,240,0,0,0,0,0,0,387,0
Minnesota,535,535,2777,7,1475,0,228,0,3312,0,662,0,0,535,1
Minnesota,365,375,2511,1,535,879,240,0,0,0,0,0,0,375,0
Minnesota,0,0,3157,3,197,0,149,0,186,0,37,0,0,0,1
